ID,Vis,Range,Density,Errors,Time
6,2,5,10,0,1.195329
6,2,5,10,0,1.841026
6,2,5,10,1,5.485936
6,2,5,10,0,1.049092
6,2,10,5,0,0.7466053
6,2,10,5,0,0.8218886
6,2,10,5,0,0.7756829
6,2,10,5,0,0.780343
6,2,10,5,0,0.8440958
6,2,10,5,0,0.5771365
6,2,10,5,1,1.574968
6,2,10,5,0,0.8067884
6,2,10,5,0,1.073584
6,2,10,5,1,0.728352
6,2,10,10,0,1.320818
6,2,10,10,1,1.553236
6,2,10,10,0,1.387104
6,2,10,10,0,2.635491
6,2,10,10,0,1.719299
6,2,10,10,0,2.476523
6,2,10,10,1,1.422129
6,2,10,10,0,1.972661
6,2,10,10,0,1.255628
6,2,10,10,1,2.91709
6,2,5,5,0,2.259168
6,2,5,5,0,1.212006
6,2,5,5,0,2.174422
6,2,5,5,0,2.353781
6,2,5,5,0,1.250048
6,2,5,5,0,0.9457444
6,2,5,5,0,1.038303
6,2,5,5,0,0.9694598
6,2,5,5,0,0.8598375
6,2,5,5,0,0.7961199
6,2,5,10,0,0.8698057
6,2,5,10,0,1.207082
6,2,5,10,1,2.038862
6,2,5,10,0,1.646635
6,2,5,10,1,3.068359
6,2,5,10,0,1.158902
6,2,5,10,0,2.018068
6,2,5,10,0,1.233623
6,2,5,10,0,2.264676
6,2,5,10,1,3.311967
